   parents    ,   has_nurs   ,   form    ,   children  ,   housing    ,   finance      ,   social ,   health  
pretentious,proper,2,3,convenient,convenient,nonprob,not_recom
pretentious,proper,2,3,convenient,convenient,slightly_prob,not_recom
pretentious,proper,2,3,convenient,inconv,slightly_prob,priority
pretentious,proper,2,3,convenient,inconv,slightly_prob,not_recom
pretentious,proper,2,3,convenient,inconv,problematic,recommended
pretentious,proper,2,3,convenient,inconv,problematic,priority
pretentious,proper,2,3,less_conv,inconv,nonprob,not_recom
pretentious,proper,2,3,less_conv,inconv,slightly_prob,not_recom
pretentious,proper,2,3,critical,convenient,slightly_prob,priority
pretentious,proper,2,3,critical,inconv,nonprob,recommended
pretentious,proper,2,3,critical,inconv,slightly_prob,recommended
pretentious,proper,2,3,critical,inconv,problematic,recommended
pretentious,proper,2,3,critical,inconv,problematic,priority
pretentious,proper,2,3.5,convenient,convenient,slightly_prob,priority
pretentious,proper,2,3.5,convenient,convenient,problematic,not_recom
pretentious,proper,2,3.5,convenient,inconv,nonprob,not_recom
pretentious,proper,2,3.5,convenient,inconv,problematic,priority
pretentious,proper,2,3.5,convenient,inconv,problematic,not_recom
pretentious,proper,2,3.5,less_conv,convenient,problematic,priority
pretentious,proper,2,3.5,less_conv,convenient,problematic,not_recom
pretentious,proper,2,3.5,critical,inconv,problematic,not_recom
pretentious,proper,3,1,convenient,convenient,nonprob,priority
pretentious,proper,3,1,convenient,convenient,problematic,priority
pretentious,proper,3,1,convenient,inconv,slightly_prob,recommended
pretentious,proper,3,1,less_conv,convenient,problematic,priority
pretentious,proper,3,1,less_conv,inconv,nonprob,not_recom
pretentious,proper,3,1,less_conv,inconv,slightly_prob,not_recom
pretentious,proper,3,1,critical,convenient,problematic,recommended
pretentious,proper,3,1,critical,inconv,problematic,priority
pretentious,proper,3,2,convenient,convenient,slightly_prob,not_recom
pretentious,proper,3,2,convenient,convenient,problematic,not_recom
pretentious,proper,3,2,convenient,inconv,nonprob,priority
pretentious,proper,3,2,convenient,inconv,problematic,recommended
pretentious,proper,3,2,convenient,inconv,problematic,not_recom
pretentious,proper,3,2,less_conv,convenient,slightly_prob,priority
pretentious,proper,3,2,less_conv,inconv,slightly_prob,recommended
pretentious,proper,3,2,less_conv,inconv,problematic,priority
pretentious,proper,3,2,less_conv,inconv,problematic,not_recom
pretentious,proper,3,2,critical,inconv,nonprob,not_recom
pretentious,proper,3,3,convenient,convenient,slightly_prob,not_recom
pretentious,proper,3,3,convenient,inconv,problematic,recommended
pretentious,proper,3,3,convenient,inconv,problematic,not_recom
pretentious,proper,3,3,less_conv,convenient,nonprob,recommended
pretentious,proper,3,3,less_conv,inconv,nonprob,recommended
pretentious,proper,3,3,less_conv,inconv,slightly_prob,priority
pretentious,proper,3,3,less_conv,inconv,problematic,not_recom
pretentious,proper,3,3,critical,inconv,slightly_prob,recommended
pretentious,proper,3,3.5,convenient,convenient,nonprob,priority
pretentious,proper,3,3.5,convenient,inconv,nonprob,not_recom
pretentious,proper,3,3.5,convenient,inconv,slightly_prob,not_recom
pretentious,proper,3,3.5,convenient,inconv,problematic,recommended
pretentious,proper,3,3.5,less_conv,convenient,nonprob,priority
pretentious,proper,3,3.5,less_conv,convenient,problematic,recommended
pretentious,proper,3,3.5,less_conv,inconv,nonprob,recommended
pretentious,proper,3,3.5,less_conv,inconv,slightly_prob,recommended
pretentious,proper,3,3.5,less_conv,inconv,slightly_prob,priority
pretentious,proper,3,3.5,critical,convenient,slightly_prob,recommended
pretentious,proper,3,3.5,critical,convenient,slightly_prob,not_recom
pretentious,proper,3,3.5,critical,convenient,problematic,not_recom
pretentious,proper,3,3.5,critical,inconv,nonprob,priority
pretentious,proper,3,3.5,critical,inconv,problematic,recommended
pretentious,proper,3,3.5,critical,inconv,problematic,priority
pretentious,less_proper,1,1,convenient,convenient,nonprob,priority
pretentious,less_proper,1,1,convenient,convenient,problematic,not_recom
pretentious,less_proper,1,1,convenient,inconv,problematic,not_recom
pretentious,less_proper,1,1,less_conv,convenient,problematic,priority
pretentious,less_proper,1,1,less_conv,inconv,problematic,priority
pretentious,less_proper,1,1,critical,convenient,nonprob,recommended
pretentious,less_proper,1,1,critical,convenient,slightly_prob,recommended
pretentious,less_proper,1,1,critical,convenient,problematic,recommended
pretentious,less_proper,1,1,critical,inconv,nonprob,not_recom
pretentious,less_proper,1,1,critical,inconv,slightly_prob,not_recom
pretentious,less_proper,1,1,critical,inconv,problematic,priority
pretentious,less_proper,1,2,convenient,convenient,nonprob,recommended
pretentious,less_proper,1,2,convenient,convenient,nonprob,priority
pretentious,less_proper,1,2,convenient,convenient,slightly_prob,recommended
pretentious,less_proper,1,2,convenient,convenient,problematic,priority
pretentious,less_proper,1,2,convenient,inconv,slightly_prob,not_recom
pretentious,less_proper,1,2,convenient,inconv,problematic,recommended
pretentious,less_proper,1,2,less_conv,convenient,nonprob,priority
pretentious,less_proper,1,2,less_conv,convenient,slightly_prob,not_recom
pretentious,less_proper,1,2,less_conv,inconv,nonprob,recommended
pretentious,less_proper,1,2,less_conv,inconv,nonprob,not_recom
pretentious,less_proper,1,2,critical,convenient,slightly_prob,not_recom
pretentious,less_proper,1,2,critical,inconv,nonprob,recommended
pretentious,less_proper,1,2,critical,inconv,nonprob,not_recom
pretentious,less_proper,1,3,convenient,convenient,slightly_prob,not_recom
pretentious,less_proper,1,3,convenient,inconv,nonprob,recommended
pretentious,less_proper,1,3,convenient,inconv,slightly_prob,priority
pretentious,less_proper,1,3,less_conv,convenient,nonprob,not_recom
pretentious,less_proper,1,3,less_conv,convenient,slightly_prob,recommended
pretentious,less_proper,1,3,critical,convenient,nonprob,priority
pretentious,less_proper,1,3,critical,inconv,slightly_prob,recommended
pretentious,less_proper,1,3,critical,inconv,slightly_prob,not_recom
pretentious,less_proper,1,3,critical,inconv,problematic,recommended
pretentious,less_proper,1,3.5,convenient,convenient,nonprob,not_recom
pretentious,less_proper,1,3.5,convenient,inconv,nonprob,recommended
pretentious,less_proper,1,3.5,convenient,inconv,problematic,recommended
pretentious,less_proper,1,3.5,critical,inconv,nonprob,not_recom
pretentious,less_proper,1,3.5,critical,inconv,slightly_prob,recommended
pretentious,less_proper,1,3.5,critical,inconv,slightly_prob,not_recom
pretentious,less_proper,1,1,convenient,convenient,problematic,not_recom
pretentious,less_proper,1,1,convenient,inconv,nonprob,not_recom
pretentious,less_proper,1,1,convenient,inconv,slightly_prob,priority
pretentious,less_proper,1,1,less_conv,convenient,slightly_prob,priority
pretentious,less_proper,1,1,less_conv,inconv,nonprob,priority
pretentious,less_proper,1,1,critical,inconv,nonprob,priority
pretentious,less_proper,1,1,critical,inconv,slightly_prob,recommended
pretentious,less_proper,1,1,critical,inconv,problematic,priority
pretentious,less_proper,1,2,convenient,convenient,nonprob,priority
pretentious,less_proper,1,2,convenient,convenient,problematic,recommended
pretentious,less_proper,1,2,convenient,inconv,nonprob,recommended
pretentious,less_proper,1,2,convenient,inconv,slightly_prob,recommended
pretentious,less_proper,1,2,convenient,inconv,problematic,not_recom
pretentious,less_proper,1,2,less_conv,convenient,nonprob,priority
pretentious,less_proper,1,2,less_conv,convenient,slightly_prob,priority
pretentious,less_proper,1,2,less_conv,convenient,problematic,recommended
pretentious,less_proper,1,2,less_conv,inconv,nonprob,priority
pretentious,less_proper,1,2,less_conv,inconv,problematic,recommended
pretentious,less_proper,1,2,critical,convenient,slightly_prob,priority
pretentious,less_proper,1,2,critical,convenient,problematic,recommended
pretentious,less_proper,1,2,critical,inconv,nonprob,priority
pretentious,less_proper,1,2,critical,inconv,problematic,priority
pretentious,less_proper,1,2,critical,inconv,problematic,not_recom
pretentious,less_proper,1,3,convenient,convenient,nonprob,priority
pretentious,less_proper,1,3,convenient,convenient,nonprob,not_recom
pretentious,less_proper,1,3,convenient,convenient,slightly_prob,recommended
pretentious,less_proper,1,3,less_conv,convenient,nonprob,priority
pretentious,less_proper,1,3,less_conv,convenient,slightly_prob,not_recom
pretentious,less_proper,1,3,less_conv,convenient,problematic,recommended
pretentious,less_proper,1,3,less_conv,inconv,nonprob,not_recom
pretentious,less_proper,1,3,critical,convenient,nonprob,priority
pretentious,less_proper,1,3,critical,convenient,problematic,not_recom
pretentious,less_proper,1,3,critical,inconv,nonprob,priority
pretentious,less_proper,1,3.5,convenient,convenient,nonprob,priority
pretentious,less_proper,1,3.5,convenient,convenient,nonprob,not_recom
pretentious,less_proper,1,3.5,convenient,convenient,slightly_prob,recommended
pretentious,less_proper,1,3.5,convenient,inconv,nonprob,recommended
pretentious,less_proper,1,3.5,convenient,inconv,nonprob,priority
pretentious,less_proper,1,3.5,convenient,inconv,nonprob,not_recom
pretentious,less_proper,1,3.5,convenient,inconv,slightly_prob,not_recom
pretentious,less_proper,1,3.5,less_conv,convenient,nonprob,priority
pretentious,less_proper,1,3.5,less_conv,convenient,slightly_prob,recommended
pretentious,less_proper,1,3.5,less_conv,convenient,slightly_prob,priority
pretentious,less_proper,1,3.5,less_conv,convenient,slightly_prob,not_recom
pretentious,less_proper,1,3.5,less_conv,inconv,nonprob,not_recom
pretentious,less_proper,1,3.5,critical,convenient,nonprob,recommended
pretentious,less_proper,1,3.5,critical,convenient,slightly_prob,not_recom
pretentious,less_proper,1,3.5,critical,convenient,problematic,priority
pretentious,less_proper,1,3.5,critical,inconv,nonprob,recommended
pretentious,less_proper,1,3.5,critical,inconv,slightly_prob,recommended
pretentious,less_proper,1,3.5,critical,inconv,problematic,recommended
pretentious,less_proper,2,1,convenient,inconv,nonprob,recommended
pretentious,less_proper,2,1,less_conv,convenient,nonprob,recommended
pretentious,less_proper,2,1,less_conv,convenient,slightly_prob,recommended
pretentious,less_proper,2,1,less_conv,convenient,problematic,priority
pretentious,less_proper,2,1,less_conv,inconv,slightly_prob,not_recom
pretentious,less_proper,2,1,less_conv,inconv,problematic,recommended
pretentious,less_proper,2,1,critical,convenient,nonprob,not_recom
pretentious,less_proper,2,1,critical,convenient,slightly_prob,recommended
pretentious,less_proper,2,1,critical,inconv,nonprob,not_recom
pretentious,less_proper,2,1,critical,inconv,problematic,not_recom
pretentious,less_proper,2,2,convenient,convenient,nonprob,recommended
pretentious,less_proper,2,2,convenient,convenient,nonprob,not_recom
pretentious,less_proper,2,2,convenient,convenient,slightly_prob,not_recom
pretentious,less_proper,2,2,convenient,convenient,problematic,recommended
pretentious,less_proper,2,2,convenient,convenient,problematic,priority
pretentious,less_proper,2,2,convenient,inconv,nonprob,priority
pretentious,less_proper,2,2,less_conv,convenient,nonprob,not_recom
pretentious,less_proper,2,2,less_conv,inconv,problematic,recommended
pretentious,less_proper,2,2,critical,convenient,problematic,recommended
pretentious,less_proper,2,2,critical,inconv,nonprob,priority
pretentious,less_proper,2,2,critical,inconv,slightly_prob,not_recom
pretentious,less_proper,2,2,critical,inconv,problematic,not_recom
pretentious,less_proper,2,3,convenient,inconv,slightly_prob,priority
pretentious,less_proper,2,3,convenient,inconv,problematic,priority
pretentious,less_proper,2,3,less_conv,convenient,slightly_prob,recommended
pretentious,less_proper,2,3,less_conv,convenient,problematic,not_recom
pretentious,less_proper,2,3,less_conv,inconv,slightly_prob,priority
pretentious,less_proper,2,3,less_conv,inconv,problematic,recommended
pretentious,less_proper,2,3,critical,inconv,nonprob,priority
pretentious,less_proper,2,3,critical,inconv,nonprob,not_recom
pretentious,less_proper,2,3,critical,inconv,slightly_prob,not_recom
pretentious,less_proper,2,3,critical,inconv,problematic,not_recom
pretentious,less_proper,2,3.5,convenient,convenient,nonprob,recommended
pretentious,less_proper,2,3.5,convenient,convenient,nonprob,priority
pretentious,less_proper,2,3.5,convenient,convenient,nonprob,not_recom
pretentious,less_proper,2,3.5,less_conv,convenient,nonprob,priority
pretentious,less_proper,2,3.5,less_conv,convenient,slightly_prob,priority
pretentious,less_proper,2,3.5,less_conv,inconv,nonprob,recommended
pretentious,less_proper,2,3.5,less_conv,inconv,slightly_prob,not_recom
pretentious,less_proper,2,3.5,less_conv,inconv,problematic,recommended
pretentious,less_proper,2,3.5,less_conv,inconv,problematic,not_recom
pretentious,less_proper,2,3.5,critical,convenient,nonprob,not_recom
pretentious,less_proper,2,3.5,critical,convenient,slightly_prob,not_recom
pretentious,less_proper,2,3.5,critical,convenient,problematic,not_recom
pretentious,less_proper,2,3.5,critical,inconv,slightly_prob,recommended
pretentious,less_proper,2,3.5,critical,inconv,problematic,priority
pretentious,less_proper,3,1,convenient,convenient,problematic,not_recom
pretentious,less_proper,3,1,convenient,inconv,problematic,priority
pretentious,less_proper,3,1,convenient,inconv,problematic,not_recom
pretentious,less_proper,3,1,less_conv,convenient,nonprob,priority
pretentious,less_proper,3,1,less_conv,convenient,slightly_prob,recommended
pretentious,less_proper,3,1,less_conv,convenient,problematic,recommended
pretentious,less_proper,3,1,less_conv,inconv,slightly_prob,recommended
pretentious,less_proper,3,1,critical,convenient,nonprob,not_recom
pretentious,less_proper,3,1,critical,convenient,slightly_prob,priority
pretentious,less_proper,3,1,critical,convenient,slightly_prob,not_recom
pretentious,less_proper,3,1,critical,inconv,nonprob,recommended
pretentious,less_proper,3,1,critical,inconv,nonprob,not_recom
pretentious,less_proper,3,1,critical,inconv,slightly_prob,recommended
pretentious,less_proper,3,1,critical,inconv,slightly_prob,priority
pretentious,less_proper,3,1,critical,inconv,problematic,not_recom
pretentious,less_proper,3,2,convenient,convenient,nonprob,recommended
pretentious,less_proper,3,2,convenient,convenient,nonprob,priority
pretentious,less_proper,3,2,convenient,convenient,nonprob,not_recom
pretentious,less_proper,3,2,convenient,convenient,slightly_prob,priority
pretentious,less_proper,3,2,convenient,convenient,problematic,recommended
pretentious,less_proper,3,2,convenient,convenient,problematic,priority
pretentious,less_proper,3,2,convenient,inconv,nonprob,not_recom
pretentious,less_proper,3,2,convenient,inconv,slightly_prob,not_recom
pretentious,less_proper,3,2,less_conv,convenient,nonprob,not_recom
pretentious,less_proper,3,2,less_conv,convenient,slightly_prob,not_recom
pretentious,less_proper,3,2,less_conv,inconv,nonprob,priority
pretentious,less_proper,3,2,less_conv,inconv,slightly_prob,not_recom
pretentious,less_proper,3,2,less_conv,inconv,problematic,recommended
pretentious,less_proper,3,2,critical,inconv,nonprob,recommended
pretentious,less_proper,3,2,critical,inconv,slightly_prob,recommended
pretentious,less_proper,3,2,critical,inconv,slightly_prob,priority
pretentious,less_proper,3,2,critical,inconv,problematic,priority
pretentious,less_proper,3,3,convenient,inconv,problematic,recommended
pretentious,less_proper,3,3,less_conv,convenient,nonprob,recommended
pretentious,less_proper,3,3,less_conv,convenient,nonprob,priority
pretentious,less_proper,3,3,less_conv,inconv,nonprob,not_recom
pretentious,less_proper,3,3,less_conv,inconv,slightly_prob,recommended
pretentious,less_proper,3,3,less_conv,inconv,slightly_prob,not_recom
pretentious,less_proper,3,3,critical,convenient,problematic,priority
pretentious,less_proper,3,3,critical,convenient,problematic,not_recom
pretentious,less_proper,3,3.5,convenient,convenient,nonprob,recommended
pretentious,less_proper,3,3.5,convenient,inconv,nonprob,not_recom
pretentious,less_proper,3,3.5,convenient,inconv,slightly_prob,not_recom
pretentious,less_proper,3,3.5,less_conv,convenient,nonprob,recommended
pretentious,less_proper,3,3.5,less_conv,convenient,nonprob,priority
pretentious,less_proper,3,3.5,less_conv,convenient,slightly_prob,not_recom
pretentious,less_proper,3,3.5,less_conv,convenient,problematic,recommended
pretentious,less_proper,3,3.5,less_conv,convenient,problematic,not_recom
pretentious,less_proper,3,3.5,less_conv,inconv,nonprob,not_recom
pretentious,less_proper,3,3.5,critical,convenient,nonprob,recommended
pretentious,less_proper,3,3.5,critical,convenient,nonprob,priority
pretentious,less_proper,3,3.5,critical,convenient,slightly_prob,recommended
pretentious,less_proper,3,3.5,critical,convenient,slightly_prob,priority
pretentious,less_proper,3,3.5,critical,inconv,nonprob,not_recom
pretentious,improper,1,1,convenient,convenient,slightly_prob,not_recom
pretentious,improper,1,1,convenient,convenient,problematic,recommended
pretentious,improper,1,1,convenient,inconv,nonprob,priority
pretentious,improper,1,1,convenient,inconv,slightly_prob,recommended
pretentious,improper,1,1,convenient,inconv,slightly_prob,priority
pretentious,improper,1,1,less_conv,convenient,nonprob,not_recom
pretentious,improper,1,1,less_conv,convenient,problematic,recommended
pretentious,improper,1,1,less_conv,convenient,problematic,not_recom
pretentious,improper,1,1,less_conv,inconv,nonprob,recommended
pretentious,improper,1,1,critical,convenient,problematic,not_recom
pretentious,improper,1,1,critical,inconv,slightly_prob,not_recom
pretentious,improper,1,2,convenient,convenient,nonprob,priority
pretentious,improper,1,2,convenient,convenient,nonprob,not_recom
pretentious,improper,1,2,convenient,inconv,nonprob,not_recom
pretentious,improper,1,2,convenient,inconv,slightly_prob,priority
pretentious,improper,1,2,less_conv,convenient,slightly_prob,priority
pretentious,improper,1,2,less_conv,convenient,slightly_prob,not_recom
pretentious,improper,1,2,critical,convenient,slightly_prob,not_recom
pretentious,improper,1,2,critical,convenient,problematic,priority
pretentious,improper,1,2,critical,inconv,slightly_prob,not_recom
pretentious,improper,1,2,critical,inconv,problematic,priority
pretentious,improper,1,3,convenient,convenient,slightly_prob,recommended
pretentious,improper,1,3,convenient,convenient,slightly_prob,priority
pretentious,improper,1,3,convenient,inconv,slightly_prob,recommended
pretentious,improper,1,3,convenient,inconv,slightly_prob,not_recom
pretentious,improper,1,3,convenient,inconv,problematic,priority
pretentious,improper,1,3,less_conv,inconv,slightly_prob,priority
pretentious,improper,1,3,critical,inconv,nonprob,priority
pretentious,improper,1,3,critical,inconv,slightly_prob,priority
pretentious,improper,1,3,critical,inconv,problematic,recommended
pretentious,improper,1,3.5,convenient,convenient,slightly_prob,not_recom
pretentious,improper,1,3.5,convenient,inconv,slightly_prob,recommended
pretentious,improper,1,3.5,convenient,inconv,problematic,recommended
pretentious,improper,1,3.5,convenient,inconv,problematic,priority
pretentious,improper,1,3.5,convenient,inconv,problematic,not_recom
pretentious,improper,1,3.5,less_conv,convenient,nonprob,not_recom
pretentious,improper,1,3.5,less_conv,convenient,slightly_prob,priority
pretentious,improper,1,3.5,less_conv,inconv,nonprob,not_recom
pretentious,improper,1,3.5,less_conv,inconv,problematic,recommended
pretentious,improper,1,3.5,critical,convenient,problematic,not_recom
pretentious,improper,1,1,convenient,convenient,slightly_prob,not_recom
pretentious,improper,1,1,convenient,convenient,problematic,priority
pretentious,improper,1,1,less_conv,convenient,slightly_prob,not_recom
pretentious,improper,1,1,less_conv,convenient,problematic,priority
pretentious,improper,1,1,less_conv,inconv,nonprob,priority
pretentious,improper,1,1,less_conv,inconv,nonprob,not_recom
pretentious,improper,1,1,critical,inconv,nonprob,recommended
pretentious,improper,1,2,convenient,convenient,nonprob,priority
pretentious,improper,1,2,convenient,inconv,slightly_prob,recommended
pretentious,improper,1,2,convenient,inconv,slightly_prob,priority
pretentious,improper,1,2,less_conv,convenient,nonprob,not_recom
pretentious,improper,1,2,less_conv,convenient,problematic,not_recom
pretentious,improper,1,2,critical,convenient,nonprob,recommended
pretentious,improper,1,2,critical,convenient,nonprob,priority
pretentious,improper,1,2,critical,inconv,nonprob,not_recom
pretentious,improper,1,2,critical,inconv,problematic,recommended
pretentious,improper,1,3,convenient,convenient,problematic,priority
pretentious,improper,1,3,convenient,inconv,nonprob,priority
pretentious,improper,1,3,convenient,inconv,problematic,priority
pretentious,improper,1,3,less_conv,convenient,nonprob,recommended
pretentious,improper,1,3,less_conv,convenient,problematic,recommended
pretentious,improper,1,3,less_conv,convenient,problematic,not_recom
pretentious,improper,1,3,less_conv,inconv,nonprob,recommended
pretentious,improper,1,3,less_conv,inconv,nonprob,not_recom
pretentious,improper,1,3,less_conv,inconv,problematic,recommended
pretentious,improper,1,3,critical,inconv,slightly_prob,not_recom
pretentious,improper,1,3.5,convenient,convenient,problematic,recommended
pretentious,improper,1,3.5,convenient,inconv,slightly_prob,recommended
pretentious,improper,1,3.5,convenient,inconv,slightly_prob,priority
pretentious,improper,1,3.5,convenient,inconv,problematic,recommended
pretentious,improper,1,3.5,less_conv,convenient,nonprob,recommended
pretentious,improper,1,3.5,less_conv,convenient,nonprob,not_recom
pretentious,improper,1,3.5,less_conv,convenient,slightly_prob,not_recom
pretentious,improper,1,3.5,less_conv,inconv,nonprob,not_recom
pretentious,improper,1,3.5,critical,inconv,nonprob,recommended
pretentious,improper,1,3.5,critical,inconv,nonprob,priority
pretentious,improper,1,3.5,critical,inconv,slightly_prob,priority
pretentious,improper,1,3.5,critical,inconv,problematic,priority
pretentious,improper,2,1,convenient,convenient,nonprob,recommended
pretentious,improper,2,1,convenient,convenient,problematic,recommended
pretentious,improper,2,1,convenient,convenient,problematic,not_recom
pretentious,improper,2,1,convenient,inconv,nonprob,priority
pretentious,improper,2,1,less_conv,convenient,nonprob,recommended
pretentious,improper,2,1,less_conv,convenient,nonprob,priority
pretentious,improper,2,1,less_conv,convenient,nonprob,not_recom
pretentious,improper,2,1,less_conv,convenient,problematic,recommended
pretentious,improper,2,1,less_conv,inconv,slightly_prob,recommended
pretentious,improper,2,1,less_conv,inconv,problematic,not_recom
pretentious,improper,2,1,critical,inconv,slightly_prob,recommended
pretentious,improper,2,1,critical,inconv,problematic,recommended
pretentious,improper,2,1,critical,inconv,problematic,priority
pretentious,improper,2,2,convenient,convenient,nonprob,priority
pretentious,improper,2,2,convenient,convenient,problematic,recommended
pretentious,improper,2,2,convenient,convenient,problematic,not_recom
pretentious,improper,2,2,convenient,inconv,nonprob,not_recom
pretentious,improper,2,2,convenient,inconv,slightly_prob,recommended
pretentious,improper,2,2,convenient,inconv,slightly_prob,priority
pretentious,improper,2,2,convenient,inconv,slightly_prob,not_recom
pretentious,improper,2,2,less_conv,convenient,nonprob,not_recom
pretentious,improper,2,2,less_conv,convenient,problematic,recommended
pretentious,improper,2,2,less_conv,convenient,problematic,not_recom
pretentious,improper,2,2,less_conv,inconv,problematic,recommended
pretentious,improper,2,2,critical,convenient,slightly_prob,priority
pretentious,improper,2,2,critical,convenient,problematic,not_recom
pretentious,improper,2,2,critical,inconv,nonprob,not_recom
pretentious,improper,2,2,critical,inconv,slightly_prob,not_recom
pretentious,improper,2,2,critical,inconv,problematic,recommended
pretentious,improper,2,2,critical,inconv,problematic,not_recom
pretentious,improper,2,3,convenient,convenient,nonprob,not_recom
pretentious,improper,2,3,convenient,convenient,slightly_prob,not_recom
pretentious,improper,2,3,convenient,convenient,problematic,priority
pretentious,improper,2,3,convenient,inconv,problematic,not_recom
pretentious,improper,2,3,less_conv,convenient,nonprob,priority
pretentious,improper,2,3,less_conv,convenient,nonprob,not_recom
pretentious,improper,2,3,less_conv,convenient,problematic,priority
pretentious,improper,2,3,less_conv,convenient,problematic,not_recom
pretentious,improper,2,3,critical,convenient,nonprob,recommended
pretentious,improper,2,3,critical,convenient,slightly_prob,recommended
pretentious,improper,2,3,critical,convenient,slightly_prob,not_recom
pretentious,improper,2,3,critical,inconv,nonprob,recommended
pretentious,improper,2,3,critical,inconv,nonprob,priority
pretentious,improper,2,3,critical,inconv,problematic,priority
pretentious,improper,2,3.5,convenient,convenient,nonprob,priority
pretentious,improper,2,3.5,convenient,inconv,slightly_prob,recommended
pretentious,improper,2,3.5,convenient,inconv,slightly_prob,priority
pretentious,improper,2,3.5,less_conv,inconv,slightly_prob,priority
pretentious,improper,2,3.5,critical,convenient,nonprob,priority
pretentious,improper,2,3.5,critical,convenient,problematic,recommended
pretentious,improper,3,1,convenient,convenient,nonprob,recommended
pretentious,improper,3,1,convenient,inconv,nonprob,recommended
pretentious,improper,3,1,convenient,inconv,problematic,recommended
pretentious,improper,3,1,convenient,inconv,problematic,priority
pretentious,improper,3,1,convenient,inconv,problematic,not_recom
pretentious,improper,3,1,less_conv,convenient,nonprob,recommended
pretentious,improper,3,1,less_conv,convenient,nonprob,priority
pretentious,improper,3,1,less_conv,convenient,slightly_prob,not_recom
pretentious,improper,3,1,less_conv,inconv,nonprob,not_recom
pretentious,improper,3,1,critical,convenient,nonprob,priority
pretentious,improper,3,1,critical,convenient,slightly_prob,recommended
pretentious,improper,3,1,critical,inconv,nonprob,recommended
pretentious,improper,3,2,convenient,convenient,nonprob,not_recom
pretentious,improper,3,2,convenient,convenient,problematic,not_recom
pretentious,improper,3,2,convenient,inconv,slightly_prob,recommended
pretentious,improper,3,2,less_conv,convenient,nonprob,recommended
pretentious,improper,3,2,less_conv,convenient,slightly_prob,recommended
pretentious,improper,3,2,less_conv,convenient,problematic,recommended
pretentious,improper,3,2,critical,convenient,nonprob,not_recom
pretentious,improper,3,2,critical,convenient,slightly_prob,not_recom
pretentious,improper,3,2,critical,inconv,nonprob,not_recom
pretentious,improper,3,2,critical,inconv,slightly_prob,priority
pretentious,improper,3,3,convenient,inconv,nonprob,recommended
pretentious,improper,3,3,convenient,inconv,nonprob,priority
pretentious,improper,3,3,convenient,inconv,nonprob,not_recom
pretentious,improper,3,3,convenient,inconv,slightly_prob,not_recom
pretentious,improper,3,3,less_conv,convenient,slightly_prob,priority
pretentious,improper,3,3,less_conv,convenient,slightly_prob,not_recom
pretentious,improper,3,3,less_conv,convenient,problematic,priority
pretentious,improper,3,3,less_conv,inconv,nonprob,priority
pretentious,improper,3,3,less_conv,inconv,slightly_prob,priority
pretentious,improper,3,3,less_conv,inconv,slightly_prob,not_recom
pretentious,improper,3,3,less_conv,inconv,problematic,recommended
pretentious,improper,3,3,critical,convenient,nonprob,not_recom
pretentious,improper,3,3,critical,convenient,slightly_prob,not_recom
pretentious,improper,3,3,critical,convenient,problematic,recommended
pretentious,improper,3,3,critical,inconv,nonprob,priority
pretentious,improper,3,3,critical,inconv,nonprob,not_recom
pretentious,improper,3,3,critical,inconv,slightly_prob,recommended
pretentious,improper,3,3,critical,inconv,problematic,not_recom
pretentious,improper,3,3.5,convenient,convenient,nonprob,recommended
pretentious,improper,3,3.5,convenient,convenient,nonprob,not_recom
pretentious,improper,3,3.5,convenient,inconv,slightly_prob,priority
pretentious,improper,3,3.5,less_conv,convenient,nonprob,priority
pretentious,improper,3,3.5,less_conv,convenient,problematic,recommended
pretentious,improper,3,3.5,less_conv,inconv,slightly_prob,priority
pretentious,improper,3,3.5,less_conv,inconv,slightly_prob,not_recom
pretentious,improper,3,3.5,less_conv,inconv,problematic,recommended
pretentious,improper,3,3.5,critical,convenient,nonprob,priority
pretentious,improper,3,3.5,critical,convenient,nonprob,not_recom
pretentious,improper,3,3.5,critical,convenient,problematic,not_recom
pretentious,improper,3,3.5,critical,inconv,nonprob,not_recom
pretentious,improper,3,3.5,critical,inconv,problematic,not_recom
pretentious,critical,1,1,convenient,convenient,nonprob,not_recom
pretentious,critical,1,1,convenient,convenient,problematic,priority
pretentious,critical,1,1,convenient,inconv,nonprob,recommended
pretentious,critical,1,1,convenient,inconv,nonprob,not_recom
pretentious,critical,1,1,less_conv,convenient,problematic,recommended
pretentious,critical,1,1,critical,convenient,nonprob,recommended
pretentious,critical,1,1,critical,convenient,nonprob,not_recom
pretentious,critical,1,1,critical,inconv,nonprob,priority
pretentious,critical,1,1,critical,inconv,nonprob,not_recom
pretentious,critical,1,1,critical,inconv,slightly_prob,recommended
pretentious,critical,1,2,convenient,convenient,nonprob,recommended
pretentious,critical,1,2,convenient,convenient,slightly_prob,not_recom
pretentious,critical,1,2,convenient,inconv,slightly_prob,priority
pretentious,critical,1,2,convenient,inconv,problematic,priority
pretentious,critical,1,2,less_conv,convenient,slightly_prob,not_recom
pretentious,critical,1,2,less_conv,convenient,problematic,recommended
pretentious,critical,1,2,less_conv,inconv,slightly_prob,priority
pretentious,critical,1,2,critical,convenient,problematic,recommended
pretentious,critical,1,2,critical,inconv,nonprob,recommended
pretentious,critical,1,2,critical,inconv,nonprob,priority
pretentious,critical,1,2,critical,inconv,nonprob,not_recom
