NAIROBI CENTRAL,NAIROBI_VILLAGE_MARKET,409
NAIROBI CENTRAL,NAIROBI_VISION_PLAZA,724
NAIROBI EAST,NAIROBI_WINDSOR_ESTATE,4483
NAIROBI WEST,NAIROBI_YAYA_MICRO,691
ABERDARE,NAKURU_BARRACKS,4450
ABERDARE,NAKURU_BONDENI,1746
ABERDARE,NAKURU_HESHIMA_CENTRE,6725
ABERDARE,NAKURU_KAPKURES,2630
ABERDARE,NAKURU_LANGALANGA,2332
ABERDARE,NAKURU_NAKA,1246
ABERDARE,NAKURU_NGATA_BRIDGE,2670
ABERDARE,NAKURU_TTC,5333
ABERDARE,NAKURU_WESTSIDE_MALL,616
COAST,NAROK_PULONGA,3036
MERU,NARU_MORU,5627
ABERDARE,NDARAGWA,1312
BUNGOMA,NDIGWA,1838
EASTERN,NGIINI_ATC,3264
NAIROBI WEST,NGONG_KIBIKO_2,2864
NAIROBI WEST,NGONG_MILELE_MALL_IBS,828
WESTERN,NGUKU,1608
MERU,NKUBU_TOWN,9940
WESTERN,NTIMARU,4177
ABERDARE,NYAHURURU_MUTHAIGA,5304
WESTERN,NYAMAGWA,3348
WESTERN,NYAMIRA_SIAMAN,3
WESTERN,NYANDO_WANGAYA,3345
WESTERN,NYARAMBA,4355
WESTERN,NYARONGE,8570
MERU,NYERI_GICHAGA,1773
MERU,NYERI_NATIONAL_POLYTECHNIC,1068
BUNGOMA,NYILIMA_KANDARIA,3527
WESTERN,OGEMBO_TOWN,6448
ABERDARE,OLKURRUK,1515
EASTERN,OLOITOKITOK,4667
WESTERN,ORUBA,1183
WESTERN,OYUGIS,12528
BUNGOMA,RAGEGNI,2536
MERU,RUNYENJES_IMPROVEMENT,8080
BUNGOMA,SAMITSI,5339
COAST,SHELLA,2773
BUNGOMA,SIAYA_EAST,4572
WESTERN,SIGOR,3000
WESTERN,SINDO,3921
WESTERN,SONDU,3511
RIFT,SONGOLIET,1362
WESTERN,SOSIOT_GIRLS,2413
NAIROBI WEST,SYOKIMAU_KATANI,2620
EASTERN,TALA,1115
ABERDARE,TENDWET,2154
NAIROBI EAST,THIKA_MAKI,1324
ABERDARE,TIKAKO,311
COAST,UKUNDA_GOMBATO,2209
EASTERN,ULUTYA_HILL,3620
EASTERN,VOO_ATC,407
NAIROBI WEST,WAITHAKA_TECHNICAL_TRAINING,750
RIFT,WAUNIFOR,1587
BUNGOMA,WEBUYE_HILL,6348
ABERDARE,WIYUMIRIRIE,3067
COAST,MOMBASA_MLANGO_WA_PAPA,1310
COAST,MOMBASA_MNAZINI,1327
COAST,MSAMBWENI,2896
NAIROBI CENTRAL,MUCHATHA_VILLAGE,3731
NAIROBI WEST,MUGUGA,5438
COAST,MUKOWE,385
WESTERN,MULOT,1654
COAST,MUNJE,254
NAIROBI EAST,MURERA_NEW,4259
MERU,MURINDUKO,3178
NAIROBI CENTRAL,NAIROBI_ARCHIVES_SC_1,57
NAIROBI CENTRAL,NAIROBI_ARCHIVES_SC_2,38
NAIROBI CENTRAL,NAIROBI_BANQUE_VILLA_SOUTH_B,869
NAIROBI WEST,NAIROBI_BERNARD_ESTATE,3375
NAIROBI CENTRAL,NAIROBI_CORNER_PLAZA_MICRO,14
NAIROBI EAST,NAIROBI_DANDORA_PHASE_4,5377
NAIROBI CENTRAL,NAIROBI_ELECTRICITY_HOUSE,1228
NAIROBI CENTRAL,NAIROBI_FOUR_SEASONS_PLAZA,645
NAIROBI CENTRAL,NAIROBI_GIKOMBA,3866
NAIROBI EAST,NAIROBI_GITHURAI_45_ATC,296
NAIROBI EAST,NAIROBI_GITHURAI_AKIDA_BAKERY,4931
NAIROBI CENTRAL,NAIROBI_HURUMA,3942
NAIROBI EAST,NAIROBI_KAHAWA_SUKARI,1378
NAIROBI WEST,NAIROBI_KAREN_WARAI_ROAD,616
NAIROBI EAST,NAIROBI_KARIOBANGI_SOUTH_NEW,4831
NAIROBI EAST,NAIROBI_KASARANI_IMPROVEMENT,1805
NAIROBI CENTRAL,NAIROBI_KENYA_AIRWAYS_HQ,983
NAIROBI CENTRAL,NAIROBI_KIHARA_RED_HILL,7442
NAIROBI EAST,NAIROBI_KIWANJA,3531
NAIROBI CENTRAL,NAIROBI_KMA_GARISSA_LODGE,1254
NAIROBI WEST,NAIROBI_LAVINGTON_MALL_IBS,664
NAIROBI CENTRAL,NAIROBI_MBOTELA,4814
NAIROBI CENTRAL,NAIROBI_MOI_AIR_BASE,5092
NAIROBI CENTRAL,NAIROBI_MOUNTAIN_VIEW,5433
NAIROBI CENTRAL,NAIROBI_MOUNTAIN_VIEW_THIONGO,2444
NAIROBI CENTRAL,NAIROBI_NGALA_MICRO_CELL,165
NAIROBI WEST,NAIROBI_NGANDO,4404
NAIROBI EAST,NAIROBI_NGUMBA,3677
NAIROBI EAST,NAIROBI_NGUNYUMU_PRIMARY,3895
NAIROBI CENTRAL,NAIROBI_OLD_DONHOLM,1188
NAIROBI CENTRAL,NAIROBI_PARKLANDS,750
NAIROBI WEST,NAIROBI_PARKVIEW,823
NAIROBI CENTRAL,NAIROBI_PIPELINE_LENANA,8718
NAIROBI WEST,NAIROBI_RAFIKI_MILLERS,580
NAIROBI CENTRAL,NAIROBI_SARIT_CENTRE_BLOCK_2_IBS,352
NAIROBI CENTRAL,NAIROBI_SOUTH_B,3297
NAIROBI EAST,NAIROBI_TUSKER,3657
NAIROBI CENTRAL,NAIROBI_VILLA_FRANCA,1536
ABERDARE,NAKURU_FREEHOLD,2279
ABERDARE,NAKURU_LANET,3529
ABERDARE,NAKURU_MASAI_AVENUE,1447
ABERDARE,NAKURU_MAWAKA,6021
ABERDARE,NAKURU_NAIVAS_IBS,37
BUNGOMA,NDORI,3888
COAST,NGAO,1090
NAIROBI EAST,NGONDA,3340
EASTERN,NTHONGONI,2937
MERU,NTUNYAI,2813
WESTERN,NYACHEKI,5132
WESTERN,NYAMASEKA,1729
WESTERN,NYAMIRA_MANGA,8913
WESTERN,NYANCHWA,990
BUNGOMA,NYANGOMA,6101
WESTERN,NYANSIONGO_GESIMA,4468
ABERDARE,OLENGURUONE,3007
ABERDARE,OLKALAU_HILL,3473
BUNGOMA,PORT_VICTORIA,4988
WESTERN,RAMBA_MARKET,2557
NAIROBI WEST,RIRONI,1875
WESTERN,RODI,9016
NAIROBI WEST,RONGAI_SGR,628
NAIROBI EAST,RUIRU_MILLS,865
NAIROBI EAST,SABASABA,4053
RIFT,SABOTI,6051
ABERDARE,SALGAA,3349
ABERDARE,SAROVA_LION_HILL_GAME_LODGE,96
ABERDARE,SHAMATA,5306
BUNGOMA,SIGOMERE,1887
RIFT,SINGORE,1556
ABERDARE,SOLAI_ARUTANI,3483
WESTERN,SUBA_MBITATOWN,958
EASTERN,SULTAN_HAMUD,3250
WESTERN,TEPKUTWET,905
COAST,TEZO,4556
EASTERN,THEKE_HILL,1751
ABERDARE,THIGIO,2599
MERU,THINGITHU_NANYUKI_ATC,2001
BUNGOMA,TIGOI,3068
NAIROBI WEST,TIGONI,2416
BUNGOMA,TULUKUI,4305
COAST,VIPINGO_RIDGE,1919
COAST,VITENGENI,1108
NAIROBI CENTRAL,WANGIGE_KIBICHIKO,1515
NAIROBI WEST,WANGIGI_AREA,1438
NAIROBI CENTRAL,WANGUTHU_BANANA,797
BUNGOMA,WEBUYE_GSM_HUB,3547
BUNGOMA,WEBUYE_MATISI,2934
RIFT,ZIWA_SIRIKWA,4084
RIFT,AMAGORO_SFC,4034
EASTERN,AMBOSELI_SERENA,166
MERU,ANCHENGE,4417
WESTERN,ANGATA_BARRIKOI_PRIMARY,1408
WESTERN,ASUMBI_ATC,2343
MERU,BALESA,210
WESTERN,BANDE,2115
ABERDARE,BARUTI_KIGONORI,3494
MERU,BERGURET,2340
NAIROBI EAST,BROOKSIDE_DAIRIES,919
COAST,BUSHO,356
BUNGOMA,BUSIA_TOWN_IMPROVEMENT,8943
WESTERN,DARAJA_MBILI,5003
WESTERN,DEDE,4007
RIFT,ELDORET_KIPSONA_ESTATE,4147
RIFT,ELDORET_LANGAS,3169
MERU,EMBU_MATAKARI,3779
EASTERN,GARISSA_BULLA_COUNTY,959
EASTERN,GARISSA_BULLA_QUBA,1519
RIFT,GARITEI,39
COAST,GEDE,2966
ABERDARE,GITIRI,1942
BUNGOMA,GOT_OYENGA,2622
NAIROBI EAST,HEHO,1714
MERU,IRIAINI_KARATINA,2579
MERU,ISIOLO_TOWN,6003
NAIROBI EAST,ITHANGA_ATC,2462
NAIROBI CENTRAL,JOSKA_JUNCTION,3445
MERU,KAAGA,4937
MERU,KAGIO,8524
MERU,KAGONGO,3580
COAST,KALOLENI,6759
NAIROBI EAST,KAMAGUTA,2574
NAIROBI EAST,KAMUCHEGE,815
MERU,KANYOTU_ESTATE,2538
RIFT,KAPSABET,5812
ABERDARE,KAPTEN,2780
MERU,KARARE,80
NAIROBI CENTRAL,KARURA_KANYUNGU,3814
EASTERN,KATHAANA_MARKET,1101
EASTERN,KATHONZWENI,1752
EASTERN,KATHYAKA,3157
EASTERN,KATOLON,2073
WESTERN,KEHANCHA,5785
WESTERN,KEUMBU,9231
BUNGOMA,KHAYEGA,4585
MERU,KIAMUTUGU,2284
NAIROBI EAST,KIANDUTU_SLUMS,2959
MERU,KIANJAI,7642
BUNGOMA,KIBISI,2144
EASTERN,KIBWEZI_2,4310
WESTERN,KILGORIS,10516
COAST,KILIFI_TOWN_2,2393
NAIROBI WEST,KISERIAN_DAM,559
WESTERN,KISII_MASJID,1486
WESTERN,KISUMU_DUNGA_BEACH,962
RIFT,KITALE_CBD,6528
RIFT,KITALE_NAMAWANGA,5462
RIFT,KITALE_WAITALUK,3979
RIFT,KITALE_WAMUINI,2688
WESTERN,KOIWA,1949
BUNGOMA,KOLANYA,2931
WESTERN,KOSELE_NEW,532
WESTERN,KOYABEI,1092
COAST,KWALE_MAKONGENI,651
COAST,KWALE_UKUNDA,5860
RIFT,KWANZA,6796
EASTERN,KYOANI,1634
EASTERN,KYONGWANI_ATC,1985
RIFT,LEMORU,1245
NAIROBI WEST,LIMURU_ECD,1759
NAIROBI WEST,LIMURU_TOWN,3594
ABERDARE,LOGOLOGO,222
WESTERN,LOLGORIAN,3826
WESTERN,MACALDER,3019
COAST,MAFISINI_MTOPANGA,4707
WESTERN,MAGWAGWA,3754
BUNGOMA,MAHIRA,2368
BUNGOMA,MALABA,8478
BUNGOMA,MALAKISI,2871
RIFT,MALIKI,4124
COAST,MALINDI_COMPLEX,364
COAST,MALINDI_VOFEA,3822
WESTERN,MANGA,3175
WESTERN,MAWEGO,8847
EASTERN,MBOONI_NGUNDUNI_FOREST,3151
MERU,MERU_TOWN_CENTER,1347
COAST,MIHONGANI,3417
COAST,MOMBASA_BAMBURI,485
COAST,MOMBASA_KONGOWEA,5012
COAST,MOMBASA_KONGOWEA_MARKET,3597
COAST,MOMBASA_KWA_JOMVU_MIKANJUNI,3308
COAST,MOMBASA_MAGONGO,3495
COAST,MOMBASA_MAGONGO_2,6488
COAST,MOMBASA_MAKUPA,2364
COAST,MOMBASA_MIKOROSHONI,3712
COAST,MOMBASA_MLALEO_KISAUNI,5565
COAST,MOMBASA_MTO_PANGA,5002
COAST,MOMBASA_MWANDONI,5668
COAST,MOMBASA_MWEMBE_TAYARI,3061
COAST,MOMBASA_NEW_MAJENGO_ORANGE,3312
COAST,MOMBASA_NYALI_CENTRE,1738
COAST,MOMBASA_PORT_REITZ,1920
COAST,MOMBASA_TUDOR,1475
COAST,MTEPENI_ATC,1139
MERU,MULIKA_MARKET,3007
BUNGOMA,MUMIAS_EKERO_MARKET,2317
BUNGOMA,MADIANY,1377
COAST,MAJAONI_MSIKITINI,3218
BUNGOMA,MAJENGO,5515
EASTERN,MAKULI_FOREST,4324
NAIROBI CENTRAL,MALAA_KAMULU,2678
RIFT,MALAHA_MARKET,5029
COAST,MALINDI_AIRPORT_2,2505
COAST,MALINDI_CHEMBE,1699
MERU,MARIMANTI,4207
EASTERN,MASII,2844
EASTERN,MASUE_HILL,4795
BUNGOMA,MATAYOS,3995
BUNGOMA,MBALE_TOWN,8236
RIFT,MESHAU,2471
EASTERN,MIGWANI,5413
EASTERN,MILAANI,2461
NAIROBI WEST,MLOLONGO_SABAKI,1225
COAST,MNARANI,3428
RIFT,MOI_UNIVERSITY,6260
COAST,MOMBASA_KANAMAI_MAJENGO,3917
COAST,MOMBASA_KENGEN_KIPEVU,1658
COAST,MOMBASA_MWEMBE_LEGEZA,4439
COAST,MOMBASA_NYALI_MALL_IBS,41
COAST,MOMBASA_SWAMI,5
COAST,MOMBASA_TUDOR_ATC,5247
COAST,MOMBASA_UTANGU,4056
COAST,MRABENYI,1793
BUNGOMA,MUHANDA,3112
EASTERN,MUI,3791
NAIROBI WEST,MUKEU,4023
MERU,MUNYANGE,2283
NAIROBI EAST,MURIRANJA,3104
MERU,MUTITHI,3764
MERU,MWEIGA_TOWN,636
COAST,MWENDA_POLE,1851
ABERDARE,MWENJE,5720
EASTERN,MWINGI_ATC,2718
NAIROBI CENTRAL,NAIROBI_9_WEST_BUILDING_IBS,1007
NAIROBI WEST,NAIROBI_AMBOSELI_ROAD,7478
NAIROBI CENTRAL,NAIROBI_BENDERA_LANE,293
NAIROBI WEST,NAIROBI_BUNYALA_ROAD,839
NAIROBI EAST,NAIROBI_DANDORA_SAFARICOM,4893
NAIROBI CENTRAL,NAIROBI_GITHUNGURI_RUAI,1544
NAIROBI CENTRAL,NAIROBI_INTERNATIONAL_LIFEHOUSE_IBS,75
NAIROBI WEST,NAIROBI_JONATHAN_NGENO,2492
NAIROBI EAST,NAIROBI_KASARANI_MWIKI,2832
NAIROBI EAST,NAIROBI_KASARANI_SPORTS_VIEW,3028
NAIROBI CENTRAL,NAIROBI_KAYOLE_PHASE_1_NEW,3594
NAIROBI CENTRAL,NAIROBI_KIHARA,2609
NAIROBI WEST,NAIROBI_KIKUYU_ONDIRI,1552
NAIROBI CENTRAL,NAIROBI_LAZIZI_PREMIER_HOTEL_IBS,10
NAIROBI CENTRAL,NAIROBI_LIKONI_ROAD,1505
NAIROBI CENTRAL,NAIROBI_MATER_HOSPITAL_NEW,2436
NAIROBI CENTRAL,NAIROBI_MIHANGO_KIBIKO_ROAD,209
NAIROBI EAST,NAIROBI_MWIKI,7817
NAIROBI WEST,NAIROBI_NAKUMATT_JUNCTION_MALL_MICRO,75
NAIROBI WEST,NAIROBI_NEGST_MICRO,93
NAIROBI WEST,NAIROBI_NGUMMO,2869
NAIROBI WEST,NAIROBI_NHIF_BUILDING_IBS,81
NAIROBI CENTRAL,NAIROBI_NORFOLK,684
NAIROBI WEST,NAIROBI_OLYMPIC_PRIMARY_SCHOOL,3079
NAIROBI WEST,NAIROBI_ONGATA_RONGAI_QUARRY,6009
NAIROBI CENTRAL,NAIROBI_PARKLANDS_2ND_AVENUE,1
NAIROBI CENTRAL,NAIROBI_PIPELINE_MICRO,3311
NAIROBI CENTRAL,NAIROBI_RAILWAYS_HEADQUARTERS,1161
NAIROBI CENTRAL,NAIROBI_RUNDA,1066
NAIROBI WEST,NAIROBI_SOUTH_C_CATHOLIC_CHURCH,1031
NAIROBI CENTRAL,NAIROBI_TENA,2181
NAIROBI CENTRAL,NAIROBI_UMOJA_INNERCORE,1821
NAIROBI CENTRAL,NAIROBI_UMOJA_PHASE_II,3470
NAIROBI CENTRAL,NAIROBI_UTALII,2855
NAIROBI CENTRAL,NAIROBI_UTAWALA_GITHUNGURI,2343
NAIROBI CENTRAL,NAIROBI_WESTLANDS,1049
NAIROBI WEST,NAIROBI_YAYA,1
NAIROBI EAST,NAIROBI_ZIMMERMAN,6420
ABERDARE,NAIVAS,2242
ABERDARE,NAIVASHA_VIWANDANI,4016
ABERDARE,NAKURU_BARAKA,3516
ABERDARE,NAKURU_GUSII_ROAD,3148
ABERDARE,NAKURU_KIVUMBINI,3980
ABERDARE,NAKURU_MILIMANI,403
ABERDARE,NAKURU_PRISON,3036
NAIROBI WEST,NAKURU_SECTION_58,148
ABERDARE,NANDARASI,2255
ABERDARE,NAROK_TOWN,3161
NAIROBI WEST,NDEIYA,3138
NAIROBI WEST,NDERI,4301
WESTERN,NDHIWA,5851
NAIROBI WEST,NGONG_OLOLUA,1065
MERU,NKANGA,537
NAIROBI WEST,NKOROI,3180
EASTERN,NTHONGONI_ATC,1403
RIFT,NUKIAT_BARATON,3242
ABERDARE,NYAHURURU_KIGUMO,2549
ABERDARE,NYAHURURU_RUNDA,3245
WESTERN,NYAWANGA,3627
MERU,NYERI_HILL,5837
COAST,NZOVUNI,1171
COAST,OLD_MOMBASA_TOWN,740
ABERDARE,OLENGAPE,2604
WESTERN,OMBEYI,3037
WESTERN,OMWARI,3890
MERU,OTHAYA,5426
ABERDARE,PEMWAI,733
ABERDARE,RIGOGO_CHONJO,2702
NAIROBI WEST,RONGAI_OLEKASASI,1863
WESTERN,RONGO,10923
MERU,RUBIRI,6416
WESTERN,RUGA,2530
NAIROBI EAST,RUIRU_DESTINY,3481
NAIROBI EAST,RUIRU_FORT_JESUS,8774
MERU,RUNYENJES,4638
EASTERN,SIMBA_CEMENT,1930
COAST,TAKAUNGU_ATC,1060
RIFT,TAPSAGOI_CHEPLASKEI,2648
NAIROBI EAST,THIKA_STADIUM,1830
NAIROBI EAST,THIKA_UTI_JUNCTION,2560
NAIROBI WEST,THOGOTO_GIKAMBURA,4292
MERU,THUURA,5977
RIFT,TINDINYA,7816
NAIROBI EAST,TINGANGA,3530
COAST,TSANGATSINI,3126
ABERDARE,TUGUMOI,1307
EASTERN,TULILA,1927
BUNGOMA,UKWALA,6875
BUNGOMA,UNYOLO,3376
EASTERN,VOTA,1340
COAST,VURIA_HILL,5566
MERU,WATUKA,7321
ABERDARE,ABERDARE_MIKEU,3188
COAST,ADC_GALANA,88
NAIROBI EAST,AIPCK_GITHOTHUA,4870
BUNGOMA,ALUDEKA,2146
NAIROBI WEST,ATHI_RIVER_PORTLAND,4898
BUNGOMA,BANJA,3704
RIFT,BAYETE,2014
BUNGOMA,BUDALANGI,2795
BUNGOMA,BUMULA,4771
BUNGOMA,BUNGOMA_HILL,4555
BUNGOMA,BUSIA_TOWN,6716
BUNGOMA,BUSIBI,2821
RIFT,CATHEDRAL_CHURCH_LODWAR,1086
COAST,CHAKAMA,797
BUNGOMA,CHAVAKALI_ATC,2923
WESTERN,CHEBOWEN,1948
NAIROBI WEST,CLARKS_APARTMENTS_KITENGELA,1999
MERU,DOLDOL,2385
RIFT,ELDORET_RAIL_STATION,1554
RIFT,ELDORET_ZION_MALL_IBS,63
MERU,EMBU_TOWN,5634
MERU,ENDARASHA,4635
RIFT,ENDEBESS,3880
ABERDARE,ERRORET,643
ABERDARE,ESAGERI,3149
MERU,GAKUYU_2,2043
EASTERN,GARISSA_KWS_QUARTERS,1683
EASTERN,GARISSA_LIVESTOCK,736
EASTERN,GARISSA_TECHNICAL,1764
COAST,GARSEN,1444
ABERDARE,GATERO,2554
MERU,GICHICHI,2946
MERU,GITHONGO,6358
NAIROBI WEST,GITITHIA,3903
NAIROBI EAST,GITUGI_GIRLS_SECONDARY,3716
WESTERN,GOD_PURO,4198
EASTERN,HOLA,2604
WESTERN,HOMALIME_MARKET,1562
RIFT,ITEN,6733
NAIROBI EAST,JUJA,3132
ABERDARE,KABARAK,2118
WESTERN,KADONGO_NEW,6382
BUNGOMA,KAIMOSI,7444
EASTERN,KAIRUNGU,1694
WESTERN,KAJULU_MWEMBE_MMOJA,2173
BUNGOMA,KAKAMEGA_LURAMBI,6263
RIFT,KAKUMA,1907
EASTERN,KAKUYUNI,2584
EASTERN,KALAWANI,3819
ABERDARE,KAMARA_PRIMARY_SCHOOL,1633
MERU,KAMIRURI,2898
NAIROBI EAST,KAMUKABI,2240
BUNGOMA,KANDINDI,4648
MERU,KANGAITA_ATC,2401
NAIROBI EAST,KANGARE,4492
WESTERN,KAPNARIET,1780
RIFT,KAPSABET_TKL,5775
RIFT,KAPTULI,2801
ABERDARE,KARUNGA,5272
RIFT,KATILU_ATC,90
EASTERN,KATULANI,2656
ABERDARE,KEEKOROK_LODGE,66
ABERDARE,KERINGET_NORTH_OLEN,3238
NAIROBI EAST,KIAMBUGI,3092
MERU,KIANJOKOMA,9052
MERU,KIAWARA,1828
MERU,KIBIRIGWI,7486
MERU,KIEMBERE_HILL,274
MERU,KIGOGOINI_TETU,959
COAST,KILIFI_BOFA,5736
ABERDARE,KIMALEL,502
BUNGOMA,KIMALEWA,1697
MERU,KINORO_MUGAE,2450
RIFT,KIPSIGAK_ATC,1546
WESTERN,KISUMU_CBD,1739
WESTERN,KISUMU_CHIGA_SAFARICOM,1804
WESTERN,KISUMU_MOUNTAIN_VIEW,2954
WESTERN,KISUMU_MOWLEM,5304
WESTERN,KISUMU_OBWOLO_JUNCTION,3081
EASTERN,KITUI_MAJENGO,2457
WESTERN,KIWEGI,8258
WESTERN,KOPERE,519
RIFT,KOSHIN,1577
COAST,KUTIMA_RANCH,525
MERU,KUTUS,2734
COAST,KWALE_TOWN,4171
EASTERN,KWALULI_ATC,3657
ABERDARE,LIKIA,4404
RIFT,LOKARE,71
EASTERN,MACHAKOS_CENTRE,4552
EASTERN,MACHAKOS_TOWN,4361
EASTERN,MACHINERY,3856
COAST,MADUNGUNI,4614
BUNGOMA,MAKUNGA,2043
MERU,MAKUTANO,2163
EASTERN,MANDERA_TOWN,1166
RIFT,MATUNDA,7790
MERU,MAUA,7053
ABERDARE,MAU_NAROK_NEW,8052
MERU,MERU_GIKOROMONE,1675
WESTERN,MIGORI_NAMBA,1648
BUNGOMA,MISANGO_HILL,4882
EASTERN,MODICAR,635
WESTERN,MOI_INST_RONGO,2303
COAST,MOMBASA_CHAANI,7119
COAST,MOMBASA_FREE_TOWN,3905
COAST,MOMBASA_KWA_JOMVU_2,3856
COAST,MOMBASA_MIKINDANI_INDUSTRIAL,3709
COAST,MOMBASA_POLYTECHNIC,2193
EASTERN,MUA_KATHIMANI,1528
EASTERN,MUA_RADAR,1855
MERU,MUKOTHIMA_MARKET,2178
NAIROBI EAST,MUNDORO,1020
NAIROBI EAST,MURANGA_NORTH,2466
MERU,MUTUATI,4339
NAIROBI CENTRAL,NAIROBI_AGA_KHAN_HOSPITAL,872
NAIROBI CENTRAL,NAIROBI_AVENUE_PARK,5703
NAIROBI CENTRAL,NAIROBI_BAHATI_ESTATE,2242
NAIROBI CENTRAL,NAIROBI_BALOZI_ESTATE,1294
NAIROBI CENTRAL,NAIROBI_BROOKSIDE,1045
NAIROBI CENTRAL,NAIROBI_BUSIA_ROAD,4209
NAIROBI CENTRAL,NAIROBI_DIAMOND_PLAZA_MICRO,35
NAIROBI CENTRAL,NAIROBI_DONHOLM_SAVANNA,1569
NAIROBI WEST,NAIROBI_DTB_HQ_MOMBASA_ROAD,200
NAIROBI CENTRAL,NAIROBI_EASTLEIGH,7337
NAIROBI CENTRAL,NAIROBI_EASTLEIGH_THSE,3162
NAIROBI CENTRAL,NAIROBI_EMBAKASI_KIRINYAGA,2731
NAIROBI WEST,NAIROBI_EQUITY_KILIMANI_IBS,6
NAIROBI WEST,NAIROBI_GALLERIA_IBS,47
NAIROBI EAST,NAIROBI_GARDEN_ESTATE_ROAD,1117
NAIROBI EAST,NAIROBI_GITHURAI_MOSQUE,3516
NAIROBI CENTRAL,NAIROBI_HARAMBEE,193
NAIROBI WEST,NAIROBI_HILTON_GARDEN_INN,677
NAIROBI CENTRAL,NAIROBI_JERICHO,1913
NAIROBI WEST,NAIROBI_KANUNGAGA,6775
NAIROBI EAST,NAIROBI_KARIOBANGI,4300
NAIROBI EAST,NAIROBI_KASARANI,2269
NAIROBI WEST,NAIROBI_KILELESHWA_SUGUTA_ROAD,860
NAIROBI CENTRAL,NAIROBI_KOMAROCK,4409
NAIROBI CENTRAL,NAIROBI_KOMAROCK_MASIMBA,4731
NAIROBI EAST,NAIROBI_KU_TEACHING_REFFERAL,3690
NAIROBI WEST,NAIROBI_KWS_NATIONAL_PARK,432
NAIROBI WEST,NAIROBI_MADARAKA,2343
NAIROBI CENTRAL,NAIROBI_MARKET,792
NAIROBI CENTRAL,NAIROBI_MIHANGO_KARANGITA,2373
NAIROBI WEST,NAIROBI_MILIMANI,1028
NAIROBI WEST,NAIROBI_MUTUINI_DISTRICT_HOSPITAL,3291
NAIROBI CENTRAL,NAIROBI_NGECHA_TOWN,2246
NAIROBI WEST,NAIROBI_NGONG_BULBUL,3050
NAIROBI EAST,NAIROBI_NJATHAINI_ROAD,1818
NAIROBI EAST,NAIROBI_NSIS,880
NAIROBI CENTRAL,NAIROBI_NYAYO_EMBAKASI,2963
NAIROBI WEST,NAIROBI_NYERERE_ROAD,566
NAIROBI WEST,NAIROBI_ONGATA_RONGAI_CATHOLIC,5827
NAIROBI WEST,NAIROBI_ONGATA_RONGAI_ORANGE,5329
NAIROBI WEST,NAIROBI_OTIENDE_ESTATE,3352
NAIROBI WEST,NAIROBI_PUBLIC_SERVICE_CLUB,1391
NAIROBI WEST,NAIROBI_RACECOURSE_APARTMENTS,913
NAIROBI CENTRAL,NAIROBI_REGEN,6529
NAIROBI WEST,NAIROBI_ROSE_AVENUE,505
NAIROBI EAST,NAIROBI_RUARAKA,2160
NAIROBI WEST,NAIROBI_RUBIA_ESTATE,2046
NAIROBI CENTRAL,NAIROBI_SINAI_SLUMS,5024
NAIROBI WEST,NAIROBI_STRATHMORE_UNIVERSITY,1303
NAIROBI WEST,NAIROBI_ST_MARYS_HOSPITAL_LANGATA,1013
NAIROBI CENTRAL,NAIROBI_SUNRAYS,2393
NAIROBI CENTRAL,NAIROBI_TASSIA_KIJIJI,5492
NAIROBI CENTRAL,NAIROBI_UTHIRU,2857
NAIROBI CENTRAL,NAIROBI_UTHIRU_GICHAGI,2639
NAIROBI WEST,NAIROBI_WEST,1592
NAIROBI EAST,NAIROBI_ZIMMERMAN_ROYSAMBU,1284
ABERDARE,NAIVASHA_KABATI,3327
BUNGOMA,NAMBALE_NEW,2572
RIFT,NANGILI_MARKET,1490
MERU,NANYUKI,11329
RIFT,NDALU,3434
ABERDARE,NDEMI,1614
ABERDARE,NDUNYU_NJERU,6458
WESTERN,NGARAM,1015
NAIROBI WEST,NGARARIGA,3136
EASTERN,NGILUNI,1486
BUNGOMA,NGIYA,2960
COAST,NGOMBENI,2965
EASTERN,NGOMENI_ATC,1057
NAIROBI EAST,NJIRA_IGIRI,5208
MERU,NKORIGA,7309
EASTERN,NTHAWE,3157
EASTERN,NUU,2225
WESTERN,NYABIGEGI,3124
WESTERN,NYAMARAMBE,7808
MERU,NYERI_EAST,1407
MERU,NYERI_THEGENGE,1933
NAIROBI CENTRAL,NAIROBI_DOONHOLM_CALTEX,3451
NAIROBI CENTRAL,NAIROBI_EDEN_SQUARE_MICRO,66
NAIROBI CENTRAL,NAIROBI_EMBAKASI_KIWANJA,6493
NAIROBI WEST,NAIROBI_FORCES_MEMORIAL,2908
NAIROBI CENTRAL,NAIROBI_FRIENDS_CHURCH_MARINGO,3566
NAIROBI EAST,NAIROBI_GITHURAI_45,4767
NAIROBI EAST,NAIROBI_GITHURAI_KIZITO,3950
NAIROBI EAST,NAIROBI_GITHURAI_LANGATA,4880
NAIROBI CENTRAL,NAIROBI_GREENFIELD,1744
NAIROBI CENTRAL,NAIROBI_HARAMBEE_ESTATE,1667
NAIROBI WEST,NAIROBI_HIGHWAY_ESTATE,1421
NAIROBI CENTRAL,NAIROBI_HURUMA_NGEI,7127
NAIROBI EAST,NAIROBI_JACARANDA_ESTATE_KAMITI,2247
NAIROBI CENTRAL,NAIROBI_JERUSALEM,3580
NAIROBI CENTRAL,NAIROBI_JKIA_MICRO,88
NAIROBI CENTRAL,NAIROBI_KAMPALA_ROAD,2352
